DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,mix_content2,mix_smiles2,mix_wt2,mix_mol2,T5
10.1177/0954008320910807,homopolymer,,Aromatic polyamides_PA-4f,,[Rb]Nc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1cccc(c1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,525
10.1177/0954008311424804,homopolymer,,PPD/DHB,,[Fr]Nc1ccc(cc1)C1C(=O)c2c(C1=O)ccc(c2)C(=O)NC(=S)Nc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,527
10.1016/j.polymer.2021.123957,homopolymer,,,,O=C(C1=CC=C(C(N([Fr])C2=O)=O)C2=C1)C3=CC(C(N(C4=CC=C(S(C5=CC=C(N6C(C7=CC(C(C8=CC(C(N([Rb])C9=O)=O)=C9C=C8)=O)=CC=C7C6=O)=O)C=C5)(=O)=O)C=C4)C%10=O)=O)=C%10C=C3,,,,100,,,,0,,,,,,,,,527
10.1016/j.polymer.2021.123957,homopolymer,,,,O=C(C1=CC=C(C(N([Fr])C2=O)=O)C2=C1)C3=CC(C(N(C4=CC=C(CC5=CC=C(N6C(C7=CC(C(C8=CC(C(N([Rb])C9=O)=O)=C9C=C8)=O)=CC=C7C6=O)=O)C=C5)C=C4)C%10=O)=O)=C%10C=C3,,,,100,,,,0,,,,,,,,,532
10.1177/0954008319901148,homopolymer,,polyamides_FDA-IPC,,[Fr]Oc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)[Rb],,,,100,,,,0,,,,,,,,,536
10.5762/KAIS.2013.14.11.6029,homopolymer,,,,[Fr]C1=NC2=CC(C(C(F)(F)F)(C(F)(F)F)C3=CC4=C(C=C3)OC(C5=CC=C(N6C(C7=CC([Rb])=CC=C7C6=O)=O)C=C5)=N4)=CC=C2O1,,,,100,,,,0,,,,,,,,,538
10.5762/KAIS.2013.14.11.6029,homopolymer,,,,[Fr]C1=NC2=CC(C(C(F)(F)F)(C(F)(F)F)C3=CC4=C(C=C3)OC(C5=CC(N6C(C7=CC([Rb])=CC=C7C6=O)=O)=CC=C5)=N4)=CC=C2O1,,,,100,,,,0,,,,,,,,,540
10.1177/0954008319901148,homopolymer,,polyamides_FDA-AC,,[Fr]Oc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1cccc(c1)C(=O)c1ccc(cc1)[Rb],,,,100,,,,0,,,,,,,,,540
10.1177/0954008312442425,homopolymer,,"poly 6,6′-(thio-2,2-diyl)bis(3-octadecyl-3,4-dihydro-2Hbenzo[e][1,3]oxazine)_PTBP-sa",,[Rb]Oc1ccc(c(c1)c1ccc(cc1)Br)Oc1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)[Fr],,,,100,,,,0,,,,,,,,,541
10.1177/0954008312442425,homopolymer,,Polypropylene_PP,,[Rb]Oc1ccc(c(c1)c1ccccc1)Oc1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)[Fr],,,,100,,,,0,,,,,,,,,543
10.1177/0954008319901148,homopolymer,,methacrylated phenolic melamine_MAPM,,[Fr]Oc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,545
10.1177/0954008312442425,homopolymer,,Polystyrene_PS,,[Rb]Oc1ccc(c(c1)c1ccccc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)[Fr],,,,100,,,,0,,,,,,,,,548
10.5762/KAIS.2013.14.11.6029,homopolymer,,,,O=C(C1=C2C=CC(C3=NC4=C(O3)C=CC(C(C(F)(F)F)(C(F)(F)F)C5=CC=C6OC([Fr])=NC6=C5)=C4)=C1)N(C2=O)C7=CC(N8C(C9=CC([Rb])=CC=C9C8=O)=O)=CC=C7,,,,100,,,,0,,,,,,,,,549
10.1002/(SICI)1097-4628(19970214)63:7<875::AID-APP7>3.0.CO;2-N,homopolymer,,,,O=C1N(C(C2=CC(OC3=CC(C(N([Rb])C4=O)=O)=C4C=C3)=CC=C21)=O)C5=CC=C(C=C5)C(C)(C6=CC=C(C(C)(C7=CC=C([Fr])C=C7)C)C=C6)C,,,,100,,,,0,,,,,,,,,550
10.1016/j.polymer.2021.123957,homopolymer,,,,O=C(C1=CC=C(C(N([Fr])C2=O)=O)C2=C1)C3=CC(C(N(C4=CC=C(OC5=CC=C(N6C(C7=CC(C(C8=CC(C(N([Rb])C9=O)=O)=C9C=C8)=O)=CC=C7C6=O)=O)C=C5)C=C4)C%10=O)=O)=C%10C=C3,,,,100,,,,0,,,,,,,,,550.9
10.1177/0954008312442425,homopolymer,,poly(ether-ester)s_(BPZ)@C6H6,,[Rb]Oc1ccc(c(c1)c1ccc(cc1)Br)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)[Fr],,,,100,,,,0,,,,,,,,,553
10.1177/0954008319901148,homopolymer,,polyamides_FDA-SC,,[Fr]Oc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)[Rb],,,,100,,,,0,,,,,,,,,554
10.1007/s10118-017-1896-7,homopolymer,,poly(ether-ester)s_(BPPZ)@C6H6,,[Fr]Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1cc(ccc1C(=O)O)c1ccc(c(c1)C(=O)O)C(=O)[Rb],,,,100,,,,0,,,,,,,,,555
10.1177/0954008312442425,homopolymer,,"poly 6,6′-(thio-2,2-diyl)bis(3-phenyl-3,4-dihydro-2H-benzo_PTBP-a",,[Rb]Oc1ccc(c(c1)c1ccc(cc1)F)Oc1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)[Fr],,,,100,,,,0,,,,,,,,,560
10.1002/(SICI)1097-4628(19970214)63:7<875::AID-APP7>3.0.CO;2-N,homopolymer,,,,O=C1N(C(C2=CC(OC3=CC(C(N([Rb])C4=O)=O)=C4C=C3P5(C6=CC=CC=C6)=O)=C5C=C21)=O)C7=CC=C(C=C7)C(C)(C8=CC=C(C(C)(C9=CC=C([Fr])C=C9)C)C=C8)C,,,,100,,,,0,,,,,,,,,560
10.1177/0954008312442425,homopolymer,,poly(ether-ester)s_(BPZ)@(CH2)2,,[Rb]Oc1ccc(c(c1)c1ccc(cc1)F)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)[Fr],,,,100,,,,0,,,,,,,,,562
10.1016/j.polymer.2021.123957,homopolymer,,,,O=C(C1=CC=C(C(N([Fr])C2=O)=O)C2=C1)C3=CC(C(N(C4=CC=C(N5C(C6=CC(C(C7=CC(C(N([Rb])C8=O)=O)=C8C=C7)=O)=CC=C6C5=O)=O)C=C4)C9=O)=O)=C9C=C3,,,,100,,,,0,,,,,,,,,564.5
10.1016/j.polymdegradstab.2014.05.002,homopolymer,,6F-PAEPO,,[Fr]Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)[Rb])c1ccccc1,,,,100,,,,0,,,,,,,,,566
10.1177/0954008312442425,homopolymer,,"poly  6,6′-(thio-2,2-diyl)bis(3-methylfuran-3,4-dihydro-2Hbenzo[e][1,3]oxazine)_PTBP-fa",,[Rb]Oc1ccc(c(c1)c1ccc(cc1)Cl)Oc1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)[Fr],,,,100,,,,0,,,,,,,,,571
10.1177/0954008312442425,homopolymer,,poly(ether-ester)s_(BPZ)@(CH2)6,,[Rb]Oc1ccc(c(c1)c1ccc(cc1)Cl)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)[Fr],,,,100,,,,0,,,,,,,,,573
10.5762/KAIS.2013.14.11.6029,homopolymer,,,,O=C(C1=CC(C([Rb])=O)=CC=C12)N(C3=CC=C(C4=NC5=C(C=C(C6=CC(OC([Fr])=N7)=C7C=C6)C=C5)O4)C=C3)C2=O,,,,100,,,,0,,,,,,,,,589
10.5762/KAIS.2013.14.11.6029,homopolymer,,,,[Fr]C1=NC(C=C2)=C(O1)C=C2C(C=C3)=CC4=C3N=C(O4)C5=CC(C(N(C6=CC(N7C(C8=CC(C([Rb])=O)=CC=C8C7=O)=O)=CC=C6)C9=O)=O)=C9C=C5,,,,100,,,,0,,,,,,,,,596
10.5762/KAIS.2013.14.11.6029,homopolymer,,,,O=C(C1=CC(C([Rb])=O)=CC=C12)N(C3=CC=CC(C4=NC5=C(C=C(C6=CC(OC([Fr])=N7)=C7C=C6)C=C5)O4)=C3)C2=O,,,,100,,,,0,,,,,,,,,599
10.1021/acsapm.3c00444,composite,PC,PC/SK0.1,,[Rb]OC1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)OC([Fr])=O)C,,PC,99.9,,,,,,SK,[Fr]C(C1=CC(C(NC2=CC=C(C=C2N[Rb])S(=O)([O-])=O)=O)=CC=C1)=O.[K+],0.1,,,,,,474
10.1021/acsapm.3c00444,composite,PC,PC/SK0.3,,[Rb]OC1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)OC([Fr])=O)C,,PC,99.7,,,,,,SK,[Fr]C(C1=CC(C(NC2=CC=C(C=C2N[Rb])S(=O)([O-])=O)=O)=CC=C1)=O.[K+],0.3,,,,,,471
10.1021/acsapm.3c00444,composite,PC,PC/SK0.5,,[Rb]OC1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)OC([Fr])=O)C,,PC,99.5,,,,,,SK,[Fr]C(C1=CC(C(NC2=CC=C(C=C2N[Rb])S(=O)([O-])=O)=O)=CC=C1)=O.[K+],0.5,,,,,,470
10.1016/j.polymdegradstab.2017.09.011,composite,PP,PP/APP20,,CC([Fr])C[Rb],,PP,80,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,20,,,,,,386
10.1016/j.polymdegradstab.2017.09.011,composite,PP,PP/PEPAPC20,,CC([Fr])C[Rb],,PP,80,,,,,,,,,,PEPAPC,O=P1(OC2)OCC2(CO1)COC3=NC(N4CCN([*])CC4)=NC([*])=N3,20,,393
10.1016/j.polymdegradstab.2017.09.011,composite,PP,PP/APP6.67/PEPAPC13.33,,CC([Fr])C[Rb],,PP,80,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,6.67,,PEPAPC,O=P1(OC2)OCC2(CO1)COC3=NC(N4CCN([*])CC4)=NC([*])=N3,13.33,,394
10.1016/j.polymdegradstab.2017.09.011,composite,PP,PP/APP10/PEPAPC10,,CC([Fr])C[Rb],,PP,80,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,10,,PEPAPC,O=P1(OC2)OCC2(CO1)COC3=NC(N4CCN([*])CC4)=NC([*])=N3,10,,392
10.1016/j.polymdegradstab.2017.09.011,composite,PP,PP/APP13.33/APP6.67,,CC([Fr])C[Rb],,PP,80,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,13.33,,PEPAPC,O=P1(OC2)OCC2(CO1)COC3=NC(N4CCN([*])CC4)=NC([*])=N3,6.67,,393
10.1016/j.polymdegradstab.2017.09.011,composite,PP,PP/APP15/PEPAPC5,,CC([Fr])C[Rb],,PP,80,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,15,,PEPAPC,O=P1(OC2)OCC2(CO1)COC3=NC(N4CCN([*])CC4)=NC([*])=N3,5,,398
10.1016/j.polymdegradstab.2017.09.011,composite,PP,PP/APP16/PEPAPC4,,CC([Fr])C[Rb],,PP,80,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,16,,PEPAPC,O=P1(OC2)OCC2(CO1)COC3=NC(N4CCN([*])CC4)=NC([*])=N3,4,,396
10.1016/j.polymdegradstab.2016.10.003,composite,PP,PP/APP25,,CC([Fr])C[Rb],,PP,75,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,25,,,,,,401
10.1016/j.polymdegradstab.2016.10.003,composite,PP,PP/APP18.75/TBMC6.25,,CC([Fr])C[Rb],,PP,75,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,18.75,,TBMC,C1(NCCN2CCN(C3=NC(NCCN4CCNCC4)=NC(NCCN5CCNCC5)=N3)CC2)=NC(NCCN6CCN(C7=NC(NCCN8CCNCC8)=NC(NCCN9CCNCC9)=N7)CC6)=NC(NCCN%10CCN(C%11=NC(NCCN%12CCNCC%12)=NC(NCCN%13CCNCC%13)=N%11)CC%10)=N1,6.25,,420
10.1016/j.polymdegradstab.2016.10.003,composite,PP,PP/APP16.67/TBMC8.33,,CC([Fr])C[Rb],,PP,75,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,16.67,,TBMC,C1(NCCN2CCN(C3=NC(NCCN4CCNCC4)=NC(NCCN5CCNCC5)=N3)CC2)=NC(NCCN6CCN(C7=NC(NCCN8CCNCC8)=NC(NCCN9CCNCC9)=N7)CC6)=NC(NCCN%10CCN(C%11=NC(NCCN%12CCNCC%12)=NC(NCCN%13CCNCC%13)=N%11)CC%10)=N1,8.33,,424
10.1016/j.polymdegradstab.2016.10.003,composite,PP,PP/APP12.5/TBMC12.5,,CC([Fr])C[Rb],,PP,75,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,12.5,,TBMC,C1(NCCN2CCN(C3=NC(NCCN4CCNCC4)=NC(NCCN5CCNCC5)=N3)CC2)=NC(NCCN6CCN(C7=NC(NCCN8CCNCC8)=NC(NCCN9CCNCC9)=N7)CC6)=NC(NCCN%10CCN(C%11=NC(NCCN%12CCNCC%12)=NC(NCCN%13CCNCC%13)=N%11)CC%10)=N1,12.5,,429
10.1016/j.polymdegradstab.2016.10.003,composite,PP,PP/APP8.33/TBMC16.67,,CC([Fr])C[Rb],,PP,74.9,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,8.33,,TBMC,C1(NCCN2CCN(C3=NC(NCCN4CCNCC4)=NC(NCCN5CCNCC5)=N3)CC2)=NC(NCCN6CCN(C7=NC(NCCN8CCNCC8)=NC(NCCN9CCNCC9)=N7)CC6)=NC(NCCN%10CCN(C%11=NC(NCCN%12CCNCC%12)=NC(NCCN%13CCNCC%13)=N%11)CC%10)=N1,16.77,,429
10.1016/j.compositesb.2019.107588,composite,PP,PP/APP20/CFA5,,CC([Fr])C[Rb],,PP,75,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,20,,CFA,[*]C1=NC(NCCN[*])=NC(NCCNO)=N1,5,,363
10.1016/j.compositesb.2019.107588,composite,PP,PP/CFA25,,CC([Fr])C[Rb],,PP,75,,,,,,,,,,CFA,[*]C1=NC(NCCN[*])=NC(NCCNO)=N1,25,,319
10.1016/j.polymdegradstab.2016.10.003,composite,PP,PP/TBMC25,,CC([Fr])C[Rb],,PP,75,,,,,,,,,,TBMC,C1(NCCN2CCN(C3=NC(NCCN4CCNCC4)=NC(NCCN5CCNCC5)=N3)CC2)=NC(NCCN6CCN(C7=NC(NCCN8CCNCC8)=NC(NCCN9CCNCC9)=N7)CC6)=NC(NCCN%10CCN(C%11=NC(NCCN%12CCNCC%12)=NC(NCCN%13CCNCC%13)=N%11)CC%10)=N1,25,,443
10.1021/acs.iecr.5b02343,composite,PP,(0% APESP–30% APP)/PP,,CC([Fr])C[Rb],,PP,70,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,30,,,,,,373
10.1021/acs.iecr.5b02343,composite,PP,(2% APESP–28% APP)/PP,,CC([Fr])C[Rb],,PP,70,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,28,,APESP,CCO[Si](CCCNP1(NCCC[Si](OCC)(OCC)OCC)=NP(NCCC[Si](OCC)(OCC)OCC)(NCCC[Si](OCC)(OCC)OCC)=NP(NCCC[Si](OCC)(OCC)OCC)(NCCC[Si](OCC)(OCC)OCC)=N1)(OCC)OCC,2,,367
10.1021/acs.iecr.5b02343,composite,PP,(4% APESP–26% APP)/PP,,CC([Fr])C[Rb],,PP,70,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,26,,APESP,CCO[Si](CCCNP1(NCCC[Si](OCC)(OCC)OCC)=NP(NCCC[Si](OCC)(OCC)OCC)(NCCC[Si](OCC)(OCC)OCC)=NP(NCCC[Si](OCC)(OCC)OCC)(NCCC[Si](OCC)(OCC)OCC)=N1)(OCC)OCC,4,,360
10.1021/acs.iecr.5b02343,composite,PP,(6% APESP–24% APP)/PP,,CC([Fr])C[Rb],,PP,70,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,24,,APESP,CCO[Si](CCCNP1(NCCC[Si](OCC)(OCC)OCC)=NP(NCCC[Si](OCC)(OCC)OCC)(NCCC[Si](OCC)(OCC)OCC)=NP(NCCC[Si](OCC)(OCC)OCC)(NCCC[Si](OCC)(OCC)OCC)=N1)(OCC)OCC,6,,354
10.1021/acs.iecr.5b02343,composite,PP,(8% APESP–22% APP)/PP,,CC([Fr])C[Rb],,PP,70,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,22,,APESP,CCO[Si](CCCNP1(NCCC[Si](OCC)(OCC)OCC)=NP(NCCC[Si](OCC)(OCC)OCC)(NCCC[Si](OCC)(OCC)OCC)=NP(NCCC[Si](OCC)(OCC)OCC)(NCCC[Si](OCC)(OCC)OCC)=N1)(OCC)OCC,8,,352
10.1016/j.polymdegradstab.2014.08.019,composite,PP,PP/30APP,,CC([Fr])C[Rb],,PP,70,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,30,,,,,,394
10.1016/j.polymdegradstab.2014.08.019,composite,PP,PP/24APP/6HCFA,,CC([Fr])C[Rb],,PP,70,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,24,,HCFA,C1(N2CCN(C3=NC(N4CCNCC4)=NC(N5CCNCC5)=N3)CC2)=NC(N6CCN(C7=NC(N8CCNCC8)=NC(N9CCNCC9)=N7)CC6)=NC(N%10CCN(C%11=NC(N%12CCNCC%12)=NC(N%13CCNCC%13)=N%11)CC%10)=N1,6,,397
10.1016/j.polymdegradstab.2014.08.019,composite,PP,PP/22.5APP/7.5HCFA,,CC([Fr])C[Rb],,PP,70,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,22.5,,HCFA,C1(N2CCN(C3=NC(N4CCNCC4)=NC(N5CCNCC5)=N3)CC2)=NC(N6CCN(C7=NC(N8CCNCC8)=NC(N9CCNCC9)=N7)CC6)=NC(N%10CCN(C%11=NC(N%12CCNCC%12)=NC(N%13CCNCC%13)=N%11)CC%10)=N1,7.5,,417
10.1016/j.polymdegradstab.2014.08.019,composite,PP,PP/20APP/10HCFA,,CC([Fr])C[Rb],,PP,70,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,20,,HCFA,C1(N2CCN(C3=NC(N4CCNCC4)=NC(N5CCNCC5)=N3)CC2)=NC(N6CCN(C7=NC(N8CCNCC8)=NC(N9CCNCC9)=N7)CC6)=NC(N%10CCN(C%11=NC(N%12CCNCC%12)=NC(N%13CCNCC%13)=N%11)CC%10)=N1,10,,430
10.1016/j.polymdegradstab.2014.08.019,composite,PP,PP/15APP/15HCFA,,CC([Fr])C[Rb],,PP,70,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,15,,HCFA,C1(N2CCN(C3=NC(N4CCNCC4)=NC(N5CCNCC5)=N3)CC2)=NC(N6CCN(C7=NC(N8CCNCC8)=NC(N9CCNCC9)=N7)CC6)=NC(N%10CCN(C%11=NC(N%12CCNCC%12)=NC(N%13CCNCC%13)=N%11)CC%10)=N1,15,,428
10.1016/j.polymdegradstab.2014.08.019,composite,PP,PP/10APP/20HCFA,,CC([Fr])C[Rb],,PP,70,,,,,,Ammonium polyphosphate,[*]P(O[*])([O-].[NH4+])=O,10,,HCFA,C1(N2CCN(C3=NC(N4CCNCC4)=NC(N5CCNCC5)=N3)CC2)=NC(N6CCN(C7=NC(N8CCNCC8)=NC(N9CCNCC9)=N7)CC6)=NC(N%10CCN(C%11=NC(N%12CCNCC%12)=NC(N%13CCNCC%13)=N%11)CC%10)=N1,20,,397
10.1016/j.polymdegradstab.2014.08.019,composite,PP,PP/30HCFA,,CC([Fr])C[Rb],,PP,70,,,,,,,,,,HCFA,C1(N2CCN(C3=NC(N4CCNCC4)=NC(N5CCNCC5)=N3)CC2)=NC(N6CCN(C7=NC(N8CCNCC8)=NC(N9CCNCC9)=N7)CC6)=NC(N%10CCN(C%11=NC(N%12CCNCC%12)=NC(N%13CCNCC%13)=N%11)CC%10)=N1,30,,443
